Amount,PersonID,FamilySize,Distance,Duration,DirectVisits,OnlineVisits,Quantity,NumberofFrequentItems,TransactionMode,Area,Occupation
2500,C3112,3,10,179,10,10,272,10,2,Area1,1
2590,C3124,2,4,366,10,10,12,5,2,Area1,3
3063,C3130,4,10,416,25,17,569,25,2,Area1,2
6590,C3138,4,8,414,24,22,3470,18,2,Area1,1
5125,C3140,6,9,392,26,26,90,26,2,Area1,1
2563,C3147,5,6,186,16,13,481,16,1,Area1,1
7749,C3167,3,7,428,28,28,1632,28,2,Area2,3
3063,C3170,3,10,346,12,10,1131,12,2,Area1,2
4500,C3187,3,5,104,21,16,540,21,2,Area1,1
4688,C3194,7,9,143,22,16,1318,22,2,Area1,1
2688,C3195,3,6,390,14,14,3678,14,2,Area1,2
6625,C3198,2,7,384,11,8,134,7,2,Area1,2
2750,C3199,4,7,301,19,14,2485,19,2,Area1,1
4875,C3202,3,5,365,13,12,8,13,2,Area1,1
3875,C3204,3,11,329,15,15,265,15,2,Area1,2
2938,C3205,3,5,455,10,9,614,10,2,Area1,1
5480,C3207,3,4,375,15,15,41,5,2,Area1,2
4500,C3209,3,9,101,30,18,97,30,1,Area1,2
5625,C3215,6,8,372,30,20,828,30,2,Area1,2
5000,C3219,2,5,390,19,16,436,19,2,Area1,3
3937,C3221,2,5,457,10,10,1521,2,2,Area1,3
3125,C3222,2,4,232,19,17,700,19,2,Area1,3
3063,C3227,3,7,445,12,12,1694,12,2,Area1,2
5137,C3233,3,6,391,17,17,7536,16,2,Area1,3
2563,C3236,4,10,391,14,8,524,14,2,Area1,3
2813,C3237,2,7,226,14,12,1387,14,1,Area1,2
3250,C3240,3,8,356,14,14,712,14,2,Area1,1
4818,C3242,4,8,412,12,9,1250,9,2,Area1,2
3093,C3245,3,8,367,9,9,261,0,2,Area1,1
3437,C3250,4,5,375,18,18,2514,16,1,Area1,3
2500,C3251,3,9,365,7,6,492,7,2,Area1,1
2563,C3258,2,3,437,10,10,1309,10,2,Area1,1
3395,C3272,2,6,353,13,12,568,5,2,Area1,2
3625,C3276,2,6,260,15,15,162,15,2,Area1,3
6318,C3282,3,4,418,19,19,1900,6,2,Area1,3
5087,C3283,2,9,253,25,25,1304,20,1,Area1,2
3500,C3285,3,8,373,22,13,388,22,1,Area1,1
3308,C3290,2,5,129,16,13,316,15,2,Area1,2
3175,C3292,3,6,313,10,8,370,6,1,Area1,1
3044,C3297,3,5,470,17,16,1653,17,2,Area1,1
2575,C3300,3,7,401,11,11,971,10,2,Area1,3
2750,C3302,2,8,306,13,12,1150,13,2,Area1,1
2824,C3308,3,7,152,9,9,543,5,2,Area1,1
6250,C3318,2,6,424,34,31,3785,34,2,Area1,2
3199,C3319,2,7,457,11,11,900,8,2,Area1,3
2500,C3326,6,18,313,14,9,1182,14,2,Area1,1
3125,C3335,4,9,152,12,12,878,12,2,Area1,3
2500,C3343,2,4,235,12,8,1374,12,1,Area1,3
9387,C3349,3,7,352,26,22,1364,14,1,Area1,3
7125,C3352,10,23,385,28,24,5474,28,2,Area1,3
2563,C3353,3,6,365,13,13,516,13,2,Area1,3
2500,C3357,2,6,388,13,13,302,13,2,Area1,1
3313,C3361,2,5,260,13,13,4840,13,2,Area1,1
5937,C3372,6,9,290,19,22,2547,18,2,Area1,2
2563,C3380,4,8,285,11,9,1117,11,2,Area1,1
7563,C3387,6,8,445,31,31,2550,31,2,Area1,3
3152,C3393,2,6,376,7,7,2471,0,2,Area1,2
3176,C3398,2,7,385,11,11,1436,6,2,Area1,3
3062,C3399,2,8,327,11,9,2433,11,2,Area1,2
4875,C3403,4,10,199,15,15,281,15,2,Area1,2
3531,C3407,2,6,429,11,11,3545,11,2,Area1,2
3016,C3409,3,22,366,12,12,6795,10,2,Area1,3
4500,C3410,2,5,232,6,6,859,0,2,Area1,1
3437,C3411,3,7,294,2,2,64,1,2,Area1,3
6043,C3413,3,7,281,24,19,1295,21,1,Area1,1
2500,C3421,3,7,461,6,6,1097,6,2,Area1,3
3563,C3422,3,6,467,9,9,5145,9,2,Area1,2
4983,C3426,4,6,425,18,17,2873,14,2,Area1,2
5188,C3427,5,21,386,10,9,1222,4,2,Area1,2
3887,C3430,3,7,259,13,13,444,10,2,Area1,2
3019,C3434,3,5,390,17,13,2284,17,2,Area1,2
4750,C3435,4,9,370,19,19,616,19,2,Area1,3
2533,C3436,4,10,217,8,10,869,6,2,Area1,1
4588,C3440,5,7,350,21,22,1543,18,2,Area1,3
4875,C3447,3,7,142,10,10,1315,6,1,Area1,3
2963,C3453,4,14,379,22,14,1486,22,1,Area1,2
3385,C3455,3,7,367,8,8,688,4,2,Area1,3
3063,C3459,2,6,169,10,10,229,10,2,Area1,2
2688,C3460,2,6,397,12,12,133,12,2,Area1,1
2825,C3462,2,6,420,25,16,2458,25,2,Area1,3
4751,C3463,2,5,432,30,19,605,30,1,Area1,1
2625,C3469,5,8,440,15,12,3028,15,1,Area1,2
4813,C3479,4,7,462,15,15,106,15,2,Area1,1
3000,C3487,5,8,318,20,14,5006,20,1,Area1,2
4320,C3499,2,8,431,30,22,803,30,1,Area1,3
3138,C3500,12,22,413,21,18,1074,21,1,Area1,2
3562,C3519,2,4,367,13,13,169,8,2,Area1,3
2588,C3520,4,23,358,16,11,2578,16,2,Area1,1
7813,C3521,2,6,372,13,13,112,1,2,Area1,1
6968,C3522,2,6,426,42,25,1033,39,2,Area1,2
3313,C3525,3,4,377,12,10,3127,12,2,Area1,3
3438,C3528,2,5,222,21,21,1067,20,2,Area1,1
4250,C3538,3,7,312,17,17,932,17,2,Area1,3
3000,C3540,3,7,372,16,16,2871,16,2,Area1,1
2938,C3549,3,8,338,15,11,964,15,1,Area1,1
4161,C3554,5,7,291,15,15,2702,10,2,Area1,1
5250,C3560,4,7,255,29,20,2160,29,2,Area1,2
2554,C3565,3,7,425,7,7,8,1,2,Area1,2
2625,C3567,3,7,305,12,12,1265,12,2,Area1,1
2563,C3569,4,14,334,15,13,494,15,2,Area1,2
2574,C3573,2,6,421,8,8,444,5,2,Area1,1
4781,C3582,3,6,413,26,26,1194,26,2,Area1,3
5524,C3585,3,11,431,14,14,344,5,2,Area1,2
2713,C3586,2,6,318,6,6,196,0,2,Area1,1
3313,C3588,3,8,324,14,10,8,14,1,Area1,3
2919,C3592,2,6,444,11,11,419,11,2,Area1,3
2687,C3595,2,4,363,8,8,646,3,1,Area1,2
7563,C3600,4,4,434,35,30,1230,35,2,Area1,2
7976,C3601,3,6,425,28,26,1023,17,2,Area1,3
7849,C3605,4,9,447,31,33,1301,30,2,Area1,1
2631,C3612,4,6,454,15,15,4603,15,2,Area1,1
4086,C3613,3,7,369,21,21,1245,20,2,Area1,3
2813,C3617,2,4,354,11,9,242,11,2,Area1,2
2500,C3619,3,6,403,17,12,496,17,1,Area1,2
4313,C3622,3,10,398,22,18,1474,22,2,Area1,2
3751,C3625,3,8,427,18,15,2362,18,1,Area1,3
4219,C3627,3,8,160,5,5,417,1,2,Area1,1
6773,C3633,4,11,454,17,13,322,8,1,Area1,2
2700,C3634,4,11,371,14,10,882,11,2,Area1,1
3750,C3641,4,10,377,27,14,790,27,1,Area1,3
3137,C3642,2,6,408,14,11,945,12,2,Area1,1
5188,C3643,3,8,341,19,16,657,19,2,Area1,3
5625,C3648,3,8,253,17,18,2946,16,2,Area1,3
3125,C3650,5,9,368,16,12,365,16,2,Area1,1
2763,C3654,3,7,433,16,15,3182,15,2,Area1,2
5313,C3659,4,8,105,15,15,2667,15,2,Area1,1
13438,C3661,3,7,352,39,39,4980,39,2,Area1,2
3938,C3664,4,12,336,22,18,667,22,2,Area1,1
5132,C3665,3,7,205,27,21,1124,24,1,Area1,1
3175,C3673,3,9,419,17,14,4163,17,2,Area1,3
2850,C3674,2,5,428,15,13,2353,15,2,Area1,3
3752,C3683,4,15,281,12,13,676,9,2,Area1,2
3525,C3687,2,5,464,15,14,1388,15,2,Area1,3
2891,C3709,3,5,343,16,13,2935,14,2,Area1,3
9975,C3712,5,9,464,60,49,18728,60,2,Area1,2
2938,C3715,3,8,200,8,8,329,8,2,Area1,2
3813,C3723,2,4,446,12,12,3308,12,2,Area1,1
2500,C3726,3,9,377,10,9,829,10,2,Area1,2
4000,C3730,3,6,231,9,9,1656,9,2,Area1,2
4438,C3736,3,6,453,24,22,418,24,2,Area1,2
3085,C3738,4,8,459,12,12,2217,12,2,Area2,2
4350,C3739,3,7,253,25,21,316,25,2,Area1,2
5500,C3749,3,8,228,7,7,6,2,2,Area1,2
4063,C3750,3,8,349,17,14,302,17,2,Area1,3
3063,C3762,3,6,453,13,13,1373,13,2,Area1,1
3344,C3770,3,9,401,12,12,1017,12,2,Area1,1
7188,C3774,3,7,393,26,25,1340,26,2,Area1,3
9446,C3779,3,7,377,17,17,332,8,2,Area1,3
2938,C3787,3,6,398,8,8,815,8,2,Area1,1
2904,C3791,3,6,126,13,13,402,9,1,Area1,3
4125,C3792,4,8,163,17,14,346,17,2,Area1,3
2625,C3799,3,7,423,10,10,2719,10,2,Area1,1
2669,C3809,3,8,196,9,9,226,3,2,Area1,1
4625,C3810,3,6,415,15,15,2933,15,2,Area1,1
2538,C3812,2,6,382,11,10,592,11,2,Area1,1
2938,C3823,2,6,364,11,10,2048,11,2,Area1,1
2813,C3824,4,6,359,17,17,2175,17,1,Area1,3
3512,C3826,3,5,368,16,16,530,15,2,Area1,2
9438,C3827,4,7,360,49,39,151,49,2,Area1,2
5688,C3832,4,12,227,19,19,1794,19,2,Area1,2
2563,C3842,2,6,309,11,9,1835,11,2,Area1,3
17206,C3852,3,5,388,47,44,1287,42,1,Area1,2
10496,C3854,4,21,337,48,38,973,40,2,Area1,2
3250,C3857,3,6,375,20,18,297,20,2,Area1,1
4613,C3858,4,7,412,19,17,1419,19,2,Area1,1
3112,C3863,2,7,137,7,7,534,4,1,Area1,1
3851,C3868,4,8,417,16,14,2571,11,2,Area1,3
7074,C3875,4,10,447,14,13,1326,8,2,Area1,1
2687,C3879,3,6,232,14,10,470,14,2,Area1,2
3899,C3888,3,8,308,7,7,788,2,2,Area1,3
3126,C3899,2,7,367,20,19,695,20,1,Area1,3
5875,C3900,3,8,372,42,30,1500,41,2,Area1,3
2637,C3902,2,7,119,8,8,185,6,2,Area1,3
3713,C3907,3,8,438,21,16,609,21,1,Area1,1
3516,C3910,2,5,111,10,9,540,5,1,Area1,2
2781,C3912,4,8,336,11,11,1495,11,2,Area1,3
3154,C3916,3,6,195,11,9,346,8,2,Area1,1
2875,C3918,3,15,316,12,11,1601,12,2,Area1,3
2500,C3921,4,9,420,10,10,865,10,2,Area1,1
6250,C3922,3,6,317,26,25,1512,26,2,Area1,1
3000,C3923,4,10,253,10,10,1471,10,2,Area1,1
3438,C3924,3,10,426,14,14,263,14,1,Area1,3
5107,C3925,2,6,314,14,14,651,10,2,Area1,2
4532,C3930,4,6,415,33,28,3397,33,1,Area1,3
10624,C3932,3,5,428,17,17,1011,8,2,Area1,1
3376,C3936,2,4,429,12,12,2105,12,2,Area1,2
2563,C3939,3,8,352,14,12,949,14,1,Area1,3
9635,C3945,3,7,439,42,28,5147,36,2,Area1,1
4825,C3946,2,6,467,19,19,409,16,2,Area1,3
2812,C3949,5,8,131,12,13,811,11,2,Area1,3
3562,C3950,2,7,368,12,12,997,12,2,Area1,1
3000,C3954,2,4,372,15,14,613,15,1,Area1,3
5049,C3955,3,6,356,19,12,3409,16,2,Area1,1
5000,C3959,3,10,366,5,5,30,0,2,Area1,1
4250,C3966,3,5,330,12,12,1742,12,2,Area1,3
2875,C3967,2,5,370,19,9,1238,19,1,Area1,3
3813,C3968,4,8,448,25,20,497,25,2,Area1,3
3938,C3972,4,7,328,17,17,1272,17,2,Area1,3
2813,C3983,3,4,180,11,11,453,11,2,Area1,3
2625,C3986,2,5,385,10,9,308,6,1,Area1,1
3450,C3989,3,6,467,14,14,417,14,2,Area1,1
5455,C3990,3,7,360,9,9,1015,2,2,Area1,1
2955,C3999,4,8,203,9,8,1857,5,2,Area1,1
2656,C4002,3,12,428,8,8,606,8,2,Area1,3
5313,C4005,4,8,412,20,20,2597,20,2,Area1,2
5500,C4008,2,4,412,14,13,356,10,2,Area1,2
2687,C4013,3,5,409,13,13,1104,11,1,Area1,3
5625,C4014,2,7,324,9,9,80,2,2,Area1,2
2793,C4015,2,6,284,9,9,1859,7,2,Area1,3
3719,C4024,2,5,428,26,22,1605,26,2,Area1,3
3250,C4030,2,7,116,10,10,882,10,2,Area1,1
8079,C4032,2,6,339,34,33,1048,32,2,Area1,1
4150,C4033,2,4,370,22,18,1295,22,2,Area1,3
6181,C4045,3,5,349,27,25,3232,27,2,Area1,2
6165,C4050,3,5,413,15,14,1554,12,1,Area1,3
4725,C4053,4,6,405,25,18,2955,25,1,Area1,3
2563,C4056,2,8,180,10,10,332,10,2,Area1,3
8979,C4062,2,6,368,40,40,1757,31,2,Area1,3
4687,C4069,6,8,245,23,18,866,23,1,Area1,3
2687,C4074,3,6,429,12,12,1863,8,2,Area1,1
3125,C4078,4,7,459,10,10,680,10,2,Area1,2
3250,C4087,3,8,410,16,14,7412,16,1,Area1,1
9754,C4090,3,6,428,32,32,1651,24,2,Area1,2
3125,C4091,4,8,359,2,2,0,0,2,Area1,3
3376,C4093,3,6,107,19,19,379,19,2,Area1,1
4123,C4099,4,7,414,14,13,1669,10,2,Area1,3
3188,C4110,3,6,365,11,11,3465,11,1,Area1,1
4500,C4122,2,8,368,13,13,124,13,2,Area1,1
4562,C4123,3,8,449,19,18,4474,18,2,Area1,2
4313,C4125,4,7,353,21,21,57,21,2,Area1,1
3001,C4127,6,10,377,22,19,8148,22,2,Area1,3
7625,C4129,2,7,445,17,16,2488,14,2,Area1,1
12891,C4131,3,5,298,58,57,236,56,2,Area1,3
3000,C4134,3,5,372,35,20,313,35,2,Area1,1
2625,C4135,3,7,370,15,11,316,15,1,Area1,3
2500,C4138,2,8,377,12,12,1045,12,2,Area1,2
11305,C4142,7,7,469,37,31,2152,31,2,Area1,1
2750,C4145,2,6,314,11,11,4766,11,2,Area1,2
4000,C4153,2,5,268,15,15,235,15,2,Area1,1
3474,C4161,3,5,445,16,16,2277,11,2,Area1,1
6563,C4162,3,7,461,30,30,6359,30,2,Area1,2
3137,C4164,2,5,152,18,12,16,17,2,Area1,1
5188,C4165,3,10,458,21,19,2655,21,2,Area1,2
8938,C4172,3,6,369,34,29,9697,34,2,Area1,2
2625,C4184,3,7,257,14,9,524,14,2,Area1,3
3375,C4186,2,4,371,15,12,1306,15,2,Area1,1
2500,C4188,2,6,435,11,7,1310,11,2,Area1,1
3028,C4190,2,6,343,8,8,356,2,2,Area1,2
5375,C4193,5,8,247,18,18,1785,18,2,Area1,1
3719,C4194,3,6,384,17,16,935,17,2,Area1,3
2875,C4199,2,6,117,15,11,226,15,2,Area1,3
2612,C4200,2,7,355,6,6,485,2,2,Area1,1
3369,C4203,5,6,424,20,20,1697,20,2,Area1,2
2500,C4207,3,7,367,9,9,871,9,2,Area1,3
2750,C4214,5,7,382,11,11,2605,11,2,Area1,1
2563,C4216,2,7,262,14,14,1926,14,2,Area1,1
3375,C4221,2,7,394,10,10,1979,10,2,Area1,3
2543,C4235,3,6,241,11,9,446,9,2,Area1,2
2750,C4240,3,5,447,14,11,3798,14,2,Area1,3
6920,C4244,2,6,349,15,14,1532,9,2,Area1,3
2875,C4245,3,8,287,15,10,153,15,2,Area1,2
4751,C4246,4,20,428,20,20,767,20,2,Area1,2
6343,C4248,4,6,438,16,16,2424,11,2,Area1,2
5171,C4253,4,6,312,23,19,1099,18,1,Area1,3
9810,C4254,3,7,406,44,37,568,36,2,Area1,3
2781,C4260,4,8,362,14,8,241,13,1,Area1,1
8924,C4266,5,7,441,6,6,606,1,2,Area1,3
5687,C4269,3,5,366,8,8,154,7,2,Area1,2
2625,C4271,3,6,407,19,13,1944,19,2,Area1,3
2750,C4272,2,5,385,16,14,843,16,1,Area1,2
3625,C4273,2,6,452,20,16,315,20,2,Area1,2
7187,C4275,4,5,297,25,15,11,20,1,Area1,3
3813,C4277,2,3,413,21,20,95,21,1,Area1,3
6000,C4283,3,5,329,13,13,1404,13,2,Area1,3
3688,C4285,6,9,397,26,20,698,26,1,Area1,2
5780,C4288,2,5,425,30,23,1839,27,2,Area1,2
2500,C4293,2,5,388,13,13,896,13,2,Area1,3
2875,C4295,3,6,360,17,17,511,17,2,Area1,3
2938,C4296,3,7,226,15,15,803,15,2,Area1,3
4313,C4297,2,6,273,12,12,881,12,2,Area1,2
5574,C4298,2,6,135,8,8,7,1,2,Area1,1
2898,C4299,2,5,347,12,9,678,6,1,Area1,2
2932,C4302,4,6,424,20,12,2038,20,1,Area1,2
5125,C4304,2,4,431,26,26,1166,26,2,Area1,3
5581,C4306,3,5,348,20,20,2933,13,2,Area1,2
3000,C4307,3,7,341,16,13,1250,16,1,Area1,2
3125,C4310,2,6,261,11,9,365,11,2,Area1,2
5298,C4311,2,5,323,9,9,218,3,2,Area1,1
4375,C4312,2,6,355,11,11,1367,11,2,Area1,2
8702,C4313,2,4,189,22,18,267,12,2,Area1,3
3375,C4314,3,6,453,12,10,4036,12,1,Area1,1
9700,C4315,5,7,418,51,41,2947,51,1,Area1,1
3625,C4316,2,7,290,9,9,1233,8,2,Area1,3
2938,C4317,5,7,448,20,10,4788,20,1,Area1,2
3999,C4318,2,5,392,20,17,1065,19,2,Area1,2
4563,C4319,3,6,378,23,22,4183,23,1,Area1,2
2688,C4320,3,7,379,16,11,123,16,2,Area1,3
4563,C4321,2,7,437,28,18,357,28,2,Area1,3
6375,C4322,5,9,387,19,15,1712,15,2,Area1,2
3261,C4323,4,6,378,13,12,911,9,2,Area1,1
3680,C4324,3,5,384,19,16,1915,19,2,Area2,3
2903,C4325,2,5,398,12,12,240,12,2,Area2,3
2836,C4326,3,6,439,8,8,1628,8,2,Area2,3
2889,C4327,4,7,413,14,14,1324,14,2,Area2,2
3191,C4328,3,12,430,13,13,675,13,2,Area2,2
2666,C4329,5,9,346,12,12,1339,12,2,Area2,1
3225,C4330,4,8,379,14,14,2750,14,1,Area2,2
3226,C4331,2,4,230,13,13,756,13,2,Area2,2
3203,C4332,4,5,454,19,11,41,19,2,Area2,2
3361,C4333,3,10,195,10,10,338,10,2,Area2,2
3131,C4334,3,6,403,7,7,130,7,2,Area2,1
5586,C4335,3,7,403,17,17,3895,17,2,Area2,2
7748,C4336,2,6,378,29,29,5573,29,2,Area2,1
3492,C4337,2,3,301,17,17,57,17,2,Area2,1
3200,C4338,2,4,390,11,11,758,11,2,Area2,1
2562,C4339,4,7,463,8,8,2682,8,1,Area2,1
3393,C4340,4,6,455,10,10,813,10,2,Area2,1
4012,C4341,5,7,370,12,12,710,12,2,Area2,3
4538,C4342,2,5,304,9,9,1330,9,2,Area2,3
3077,C4343,3,7,228,6,6,1096,6,2,Area2,1
2778,C4344,4,8,377,8,8,1060,8,2,Area2,2
3055,C4345,2,5,321,13,12,5396,13,2,Area2,1
2540,C4346,2,7,182,8,8,333,8,2,Area2,3
2792,C4347,3,9,166,11,11,540,11,2,Area2,2
2576,C4348,3,7,294,11,11,1621,11,2,Area2,3
2944,C4349,2,7,229,7,7,1246,7,2,Area2,2
2761,C4350,2,7,204,11,11,1908,11,2,Area2,1
4070,C4351,3,6,234,12,12,315,12,2,Area2,2
4068,C4352,2,7,303,12,11,1749,12,2,Area2,3
3372,C4353,4,10,455,17,17,4599,17,2,Area2,1
2980,C4354,2,7,286,8,8,497,8,2,Area2,1
3769,C4355,2,6,383,13,13,249,13,2,Area2,3
4407,C4356,3,11,196,13,13,1138,13,2,Area2,1
3277,C4357,3,6,367,16,16,10,16,2,Area2,1
2776,C4358,2,6,272,5,5,768,5,2,Area2,2
3936,C4359,2,7,469,8,8,1767,8,2,Area2,3
4492,C4360,4,20,382,16,16,347,16,2,Area2,2
3042,C4361,4,6,249,13,13,3583,13,2,Area2,3
3334,C4362,3,6,388,14,14,158,14,2,Area2,3
3149,C4363,3,6,343,8,8,1835,8,2,Area2,3
2865,C4364,3,6,367,12,12,1728,12,2,Area2,3
3032,C4365,3,6,370,12,9,466,12,2,Area2,3
2543,C4366,4,8,331,13,11,188,13,2,Area2,1
2597,C4367,3,7,369,9,8,892,9,1,Area2,1
3522,C4368,3,5,388,14,13,5065,14,1,Area2,1
4353,C4369,2,4,468,21,15,1269,21,2,Area2,2
4063,C4370,2,5,372,26,21,124,26,2,Area2,1
3400,C4371,2,5,457,16,16,2556,16,2,Area2,1
3287,C4372,3,6,365,13,13,2424,13,2,Area2,1
3015,C4373,2,7,365,5,5,264,5,2,Area2,3
3130,C4374,2,5,431,13,13,1776,13,2,Area2,2
3200,C4375,2,5,238,15,15,1002,15,2,Area2,2
2922,C4376,4,8,363,8,8,750,8,2,Area2,1
2858,C4377,3,7,459,16,16,4413,16,2,Area2,2
2780,C4378,2,5,335,9,9,1582,9,2,Area2,3
2882,C4379,2,7,464,13,13,684,13,2,Area2,1
2542,C4380,3,5,454,6,6,749,6,2,Area2,2
5572,C4381,2,6,158,22,22,1070,22,2,Area2,3
4172,C4382,6,6,295,16,16,7097,16,2,Area2,3
2795,C4383,4,10,454,12,12,620,12,2,Area2,2
2753,C4384,3,20,334,9,9,264,9,2,Area2,3
4046,C4385,2,5,410,14,14,7809,14,2,Area2,1
6009,C4386,2,6,361,17,17,557,17,2,Area2,2
3133,C4387,2,5,332,10,10,831,10,2,Area2,3
4237,C4388,2,5,388,15,15,649,15,2,Area2,1
5052,C4389,4,5,392,21,21,582,21,2,Area2,3
4803,C4390,3,6,364,17,17,396,17,2,Area2,2
2883,C4391,2,3,435,10,10,1625,10,2,Area2,3
2539,C4392,2,4,442,9,9,468,9,2,Area2,1
3684,C4393,4,6,425,19,19,2590,19,2,Area2,2
4707,C4394,3,5,293,15,14,2434,15,2,Area2,3
4616,C4395,2,5,419,17,17,3419,17,2,Area2,1
4552,C4396,3,6,380,11,11,1528,11,2,Area2,2
2718,C4397,3,7,363,12,12,2481,12,2,Area2,2
12225,C4398,3,4,446,49,49,11311,49,2,Area1,2
2563,C4399,2,8,276,11,11,3223,11,2,Area1,2
2688,C4400,4,6,315,15,13,6168,15,1,Area1,3
2584,C4401,4,6,214,7,7,30,1,2,Area1,3
4137,C4402,4,9,348,14,13,901,11,2,Area1,2
3375,C4403,3,9,367,19,14,147,19,2,Area1,2
3250,C4404,2,7,357,1,1,0,0,2,Area1,3
3125,C4405,3,6,372,11,11,988,11,2,Area1,1
3063,C4406,4,7,372,11,11,3654,11,2,Area1,1
7875,C4407,2,3,349,29,29,58,29,2,Area1,1
2788,C4408,4,9,456,6,6,1570,6,2,Area2,2
4013,C4409,2,5,454,20,16,839,19,1,Area1,1
7906,C4410,4,6,352,36,28,987,33,2,Area1,2
2749,C4411,6,7,362,8,8,923,4,1,Area1,3
2875,C4412,4,7,445,16,15,6605,16,1,Area1,1
4499,C4413,3,5,470,24,19,3345,20,1,Area1,2
12437,C4414,4,7,239,39,40,3378,38,2,Area1,2
4062,C4415,3,8,356,14,15,375,13,2,Area1,3
3093,C4416,3,6,442,7,7,0,1,2,Area1,1
5873,C4417,3,8,298,13,9,434,8,1,Area1,1
10989,C4418,8,6,428,42,38,9538,42,2,Area2,1
5313,C4419,3,4,440,34,34,1851,34,2,Area1,1
4250,C4420,3,7,225,29,29,269,29,2,Area1,1
6969,C4421,4,7,471,29,25,5751,29,2,Area2,1
4509,C4422,3,6,469,26,23,2933,26,2,Area1,1
3313,C4423,2,6,104,12,9,744,12,1,Area1,1
3224,C4424,3,6,432,10,10,271,10,2,Area2,1
2750,C4425,4,8,450,21,16,9151,21,2,Area1,1
2813,C4426,2,3,320,19,15,9,19,2,Area1,1
3937,C4427,3,10,371,25,18,1804,22,2,Area1,2
3438,C4428,2,9,367,9,9,727,6,2,Area1,2
3188,C4429,5,8,442,26,19,1326,26,1,Area1,2
10023,C4430,3,6,324,30,29,3971,21,2,Area1,2
2766,C4431,2,6,456,10,10,1629,8,1,Area1,3
3625,C4432,2,5,213,11,10,212,11,1,Area1,3
2836,C4433,3,10,336,14,13,447,11,2,Area1,3
2938,C4434,3,7,342,15,15,1911,15,2,Area1,3
3794,C4435,2,8,175,6,14,242,0,2,Area1,2
3512,C4436,3,10,372,20,21,804,17,2,Area1,2
3950,C4437,3,5,377,25,20,3201,24,2,Area1,3
3312,C4438,2,4,337,16,16,266,15,2,Area1,1
2625,C4439,5,7,350,11,11,718,11,2,Area1,2
2625,C4440,2,5,413,9,9,419,9,2,Area1,3
5188,C4441,3,8,297,36,22,812,36,2,Area1,3
4397,C4442,3,6,369,12,13,893,8,2,Area1,3
6697,C4443,4,7,356,26,22,1445,19,1,Area1,3
3188,C4444,3,7,296,19,15,173,19,2,Area1,1
6375,C4445,3,8,133,9,9,1682,2,1,Area1,1
2813,C4446,2,6,245,12,12,1296,12,2,Area1,3
4500,C4447,4,8,371,20,20,3023,20,2,Area1,2
2688,C4448,3,8,428,9,9,3872,9,2,Area1,3
3137,C4449,2,7,364,10,10,86,9,2,Area1,2
3250,C4450,2,6,361,11,11,73,11,2,Area1,3
7500,C4451,3,18,436,26,26,10502,26,2,Area1,3
2648,C4452,2,5,147,13,13,90,10,2,Area1,3
3750,C4453,4,9,232,21,18,774,21,2,Area1,2
3631,C4454,2,8,334,9,9,1184,9,2,Area1,3
3992,C4455,2,5,435,15,13,987,10,1,Area1,3
4625,C4456,3,7,298,16,14,3610,16,2,Area1,2
3750,C4457,3,7,367,9,8,2227,7,2,Area1,1
4939,C4458,3,6,445,34,23,2144,34,1,Area1,3
3563,C4459,2,4,392,18,15,452,18,2,Area1,1
3175,C4460,4,8,272,14,10,690,14,2,Area1,1
8781,C4461,3,6,423,40,35,1831,39,2,Area1,3
2563,C4462,5,9,370,9,9,218,9,2,Area1,1
5719,C4463,3,8,462,26,20,2681,26,2,Area1,1
3125,C4464,2,5,217,12,12,703,12,2,Area1,2
8166,C4465,3,7,421,20,20,511,11,1,Area1,1
5375,C4466,2,7,460,13,13,663,13,2,Area1,2
14560,C4467,5,10,367,27,19,3040,17,1,Area1,2
2563,C4468,5,12,329,10,8,474,10,1,Area1,1
2813,C4469,3,6,471,14,14,2119,14,2,Area1,3
2574,C4470,3,5,196,11,11,51,8,2,Area1,1
3138,C4471,3,8,465,14,12,893,14,1,Area1,2
2751,C4472,3,5,372,22,22,3119,22,2,Area1,2
10688,C4473,4,9,416,55,51,5313,55,2,Area1,3
2625,C4474,2,7,394,10,10,340,10,2,Area1,3
3063,C4475,2,5,251,15,15,2056,15,2,Area1,2
2500,C4476,2,5,347,11,9,1916,11,1,Area1,2
3625,C4477,3,6,451,28,20,993,28,1,Area1,1
2750,C4478,3,9,270,13,11,854,13,2,Area1,1
6041,C4479,2,6,451,26,25,2035,26,2,Area1,2
3125,C4480,3,4,464,14,14,1713,14,2,Area1,3
2923,C4481,3,5,470,15,15,2196,15,2,Area2,1
3500,C4482,4,12,341,14,14,1809,14,2,Area1,3
2938,C4483,3,4,385,22,15,1337,22,1,Area1,1
4437,C4484,4,7,370,21,15,320,21,2,Area1,3
3438,C4485,2,5,441,9,9,2401,9,2,Area1,3
3125,C4486,2,5,418,21,16,638,21,2,Area1,1
2688,C4487,2,6,324,8,8,257,8,1,Area1,3
2875,C4488,2,9,309,10,10,1123,10,2,Area1,2
2563,C4489,3,8,269,17,17,653,17,2,Area1,2
2500,C4490,5,10,360,9,9,778,9,2,Area1,3
3038,C4491,3,9,419,16,16,3758,16,2,Area1,3
4608,C4492,3,7,376,7,7,769,2,2,Area1,1
7066,C4493,3,6,333,27,27,1225,23,2,Area1,2
2531,C4494,2,4,369,9,9,1134,9,2,Area1,1
5501,C4495,2,7,420,16,16,2016,16,2,Area1,2
